Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.

Analysis & Synthesis Resource Utilization by Entity

Compilation Hierarchy Node,Combinational ALUTs,Dedicated Logic Registers,Block Memory Bits,DSP Blocks,Pins,Virtual Pins,Full Hierarchy Name,Entity Name,Library Name
|simon_top,23236 (188),365 (365),0,0,104,0,|simon_top,simon_top,work
   |simon_enc_dec:\simon_enc_generate:19:simon_enc_insc|,106 (106),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:19:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:1:simon_enc_insc|,130 (130),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:1:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:20:simon_enc_insc|,118 (118),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:20:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:21:simon_enc_insc|,388 (388),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:21:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:22:simon_enc_insc|,191 (191),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:22:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:23:simon_enc_insc|,71 (71),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:23:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:24:simon_enc_insc|,74 (74),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:24:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:25:simon_enc_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:25:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:26:simon_enc_insc|,125 (125),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:26:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:27:simon_enc_insc|,86 (86),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:27:simon_enc_insc,simon_enc_dec,work
